	Unnamed: 0	chr1	start1	end1	chr2	start2	end2	status	ctrl_signal	rbp1_signal	log2FC_x	log2FC_clipped	condition	distance	loop_id	comp_switch_A1	comp_switch_A2	loop_class	source	CTCF_signal	H3K27me3_signal	H3K4me3_signal	rad21_signal	GC_mean	GC_diff	E1_anchor1_ctrl	E1_anchor1_rbp1	E1_anchor2_ctrl	E1_anchor2_rbp1	delta_E1_anchor1	delta_E1_anchor2	loop_chr	loop_start	loop_end	gene_id	gene_list	gene_list_stripped	ensembl_gene_id	ensembl_id	ensembl	log2FC_y	hgnc_symbol	log_signed_contactFC
239	855	chr10	69005000	69010000	chr10	69390000	69395000	shared	0.0085844229541446	0.0041395553685201	-1.052245343835987	-1.052245343835987	shared	385000	855	stable	stable	intra-TAD	ctrl	8.353085	1.0476515	0.2191957	0.06082794	0.4298999999999999	0.1446	0.3714430577126117	0.3599574292253194	0.0594123256548215	0.0903266610461902	-0.0114856284872922	0.0309143353913687	chr10	69005000	69395000	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000703956.1	ENST00000703956	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
240	855	chr10	69005000	69010000	chr10	69390000	69395000	shared	0.0085844229541446	0.0041395553685201	-1.052245343835987	-1.052245343835987	shared	385000	855	stable	stable	intra-TAD	ctrl	8.353085	1.0476515	0.2191957	0.06082794	0.4298999999999999	0.1446	0.3714430577126117	0.3599574292253194	0.0594123256548215	0.0903266610461902	-0.0114856284872922	0.0309143353913687	chr10	69005000	69395000	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000703957.1	ENST00000703957	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
241	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000298649.8	ENST00000298649	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
242	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000359426.7	ENST00000359426	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
243	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000421088.5	ENST00000421088	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
244	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000436817.6	ENST00000436817	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
245	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000450646.6	ENST00000450646	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
246	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000464803.6	ENST00000464803	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
247	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000470050.2	ENST00000470050	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
248	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000476368.6	ENST00000476368	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
249	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000479594.5	ENST00000479594	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
250	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000480047.5	ENST00000480047	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
251	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000483054.5	ENST00000483054	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
252	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000483077.5	ENST00000483077	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
253	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000488644.5	ENST00000488644	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
254	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000493591.6	ENST00000493591	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
255	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000494253.1	ENST00000494253	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
256	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000643399.2	ENST00000643399	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
257	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000703944.1	ENST00000703944	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
258	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000703945.1	ENST00000703945	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
259	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000703946.1	ENST00000703946	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
260	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000703947.1	ENST00000703947	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
261	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000703948.1	ENST00000703948	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
262	857	chr10	69232500	69237500	chr10	69512500	69517500	shared	0.0131951912821769	0.0116600926957652	-0.1784330068695953	-0.1784330068695953	shared	280000	857	stable	stable	inter-TAD	ctrl	1.566204	0.1883418	0.188543	0.02565104	0.4616	0.028	-0.0535871690380191	0.0191841027307165	-0.2417314881176106	-0.2414341051207853	0.0727712717687357	0.0002973829968252	chr10	69232500	69517500	ENST00000298649.8,ENST00000359426.7,ENST00000421088.5,ENST00000436817.6,ENST00000450646.6,ENST00000464803.6,ENST00000470050.2,ENST00000476368.6,ENST00000479594.5,ENST00000480047.5,ENST00000483054.5,ENST00000483077.5,ENST00000488644.5,ENST00000493591.6,ENST00000494253.1,ENST00000643399.2,ENST00000703944.1,ENST00000703945.1,ENST00000703946.1,ENST00000703947.1,ENST00000703948.1,ENST00000703949.1,ENST00000703950.1,ENST00000703951.1,ENST00000703952.1,ENST00000703953.1,ENST00000703954.1,ENST00000703955.1,ENST00000703956.1,ENST00000703957.1	ENST00000703949.1	ENST00000703949	ENSG00000156515	ENSG00000156515	ENSG00000156515.25	0.746001138258164	HK1	-0.4208176535352898
