chrom1	start1	end1	chrom2	start2	end2	bin1	bin2	kernel_id	iteration	score	pvalue	qvalue
chr3	121495000	121500000	chr3	121520000	121525000	122530	122535	0	0	0.3357806979	0.0000002202	0.0000002440
chr3	121745000	121750000	chr3	121995000	122000000	122580	122630	0	0	0.3365770123	0.0000000032	0.0000000043
chr3	121875000	121880000	chr3	121995000	122000000	122606	122630	0	0	0.4513571080	0.0000000000	0.0000000000
chr3	122100000	122105000	chr3	122300000	122305000	122651	122691	0	0	0.5121730629	0.0000000000	0.0000000000
chr3	122305000	122310000	chr3	122350000	122355000	122692	122701	0	0	0.5010359619	0.0000000000	0.0000000000
chr3	122390000	122395000	chr3	122675000	122680000	122709	122766	0	0	0.6153624556	0.0000000000	0.0000000000
chr3	122420000	122425000	chr3	122435000	122440000	122715	122718	0	0	0.4192996209	0.0000000004	0.0000000007
chr3	122460000	122465000	chr3	122675000	122680000	122723	122766	0	0	0.5068037113	0.0000000000	0.0000000000
chr3	122460000	122465000	chr3	122560000	122565000	122723	122743	0	0	0.4422421083	0.0000000000	0.0000000000
chr3	122560000	122565000	chr3	122675000	122680000	122743	122766	0	0	0.4171899182	0.0000000000	0.0000000000
chr3	122695000	122700000	chr3	122725000	122730000	122770	122776	0	0	0.3746595487	0.0000000135	0.0000000171
chr3	122940000	122945000	chr3	123255000	123260000	122819	122882	0	0	0.4913211692	0.0000000000	0.0000000000
chr3	123035000	123040000	chr3	123255000	123260000	122838	122882	0	0	0.3298775326	0.0000000068	0.0000000089
chr3	123330000	123335000	chr3	123485000	123490000	122897	122928	0	0	0.6592833750	0.0000000000	0.0000000000
chr3	123510000	123515000	chr3	123545000	123550000	122933	122940	0	0	0.3011643997	0.0000014007	0.0000014673
chr3	123575000	123580000	chr3	123630000	123635000	122946	122957	0	0	0.3547140637	0.0000000010	0.0000000015
chr3	123650000	123655000	chr3	123710000	123715000	122961	122973	0	0	0.6868040977	0.0000000000	0.0000000000
chr3	124015000	124020000	chr3	124075000	124080000	123034	123046	0	0	0.3731708123	0.0000000001	0.0000000001
chr3	124350000	124355000	chr3	124465000	124470000	123101	123124	0	0	0.6932742846	0.0000000000	0.0000000000
chr3	124490000	124495000	chr3	124545000	124550000	123129	123140	0	0	0.6140729288	0.0000000000	0.0000000000
chr3	124570000	124575000	chr3	124685000	124690000	123145	123168	0	0	0.6502360590	0.0000000000	0.0000000000
chr3	124765000	124770000	chr3	124895000	124900000	123184	123210	0	0	0.6605244868	0.0000000000	0.0000000000
chr3	124760000	124765000	chr3	124980000	124985000	123183	123227	0	0	0.4887297433	0.0000000000	0.0000000000
chr3	124835000	124840000	chr3	124885000	124890000	123198	123208	0	0	0.4061127774	0.0000000000	0.0000000000
chr3	124925000	124930000	chr3	124985000	124990000	123216	123228	0	0	0.5380316737	0.0000000000	0.0000000000
chr3	124995000	125000000	chr3	125440000	125445000	123230	123319	0	0	0.4842908998	0.0000000000	0.0000000000
chr3	124995000	125000000	chr3	125195000	125200000	123230	123270	0	0	0.3194693594	0.0000000216	0.0000000267
chr3	125710000	125715000	chr3	125740000	125745000	123373	123379	0	0	0.3355690609	0.0000003277	0.0000003584
chr3	125935000	125940000	chr3	125965000	125970000	123418	123424	0	0	0.3217055608	0.0000415457	0.0000416621
chr3	126135000	126140000	chr3	126390000	126395000	123458	123509	0	0	0.5438032395	0.0000000000	0.0000000000
chr3	126245000	126250000	chr3	126385000	126390000	123480	123508	0	0	0.5766612959	0.0000000000	0.0000000000
chr3	126435000	126440000	chr3	126455000	126460000	123518	123522	0	0	0.3242477036	0.0000108838	0.0000110274
chr3	126750000	126755000	chr3	126980000	126985000	123581	123627	0	0	0.3843975851	0.0000006949	0.0000007418
chr3	127250000	127255000	chr3	127455000	127460000	123681	123722	0	0	0.3778594445	0.0000000000	0.0000000000
chr3	127370000	127375000	chr3	127455000	127460000	123705	123722	0	0	0.3575007476	0.0000000003	0.0000000004
chr3	127650000	127655000	chr3	127965000	127970000	123761	123824	0	0	0.5000451601	0.0000000000	0.0000000000
chr3	127690000	127695000	chr3	127825000	127830000	123769	123796	0	0	0.4442568802	0.0000000000	0.0000000000
chr3	127850000	127855000	chr3	127965000	127970000	123801	123824	0	0	0.3157272169	0.0000000323	0.0000000391
chr3	127995000	128000000	chr3	128035000	128040000	123830	123838	0	0	0.3548582085	0.0000000149	0.0000000188
chr3	128065000	128070000	chr3	128070000	128075000	123844	123845	0	0	0.3875439933	0.0000006539	0.0000006993
chr3	128090000	128095000	chr3	128130000	128135000	123849	123857	0	0	0.3816421251	0.0000000008	0.0000000012
chr3	128165000	128170000	chr3	128590000	128595000	123864	123949	0	0	0.4693861390	0.0000000000	0.0000000000
chr3	128165000	128170000	chr3	128500000	128505000	123864	123931	0	0	0.4191953183	0.0000000000	0.0000000001
chr3	128225000	128230000	chr3	128580000	128585000	123876	123947	0	0	0.4483328135	0.0000000000	0.0000000000
chr3	128225000	128230000	chr3	128500000	128505000	123876	123931	0	0	0.3989631445	0.0000000004	0.0000000007
chr3	128425000	128430000	chr3	128495000	128500000	123916	123930	0	0	0.6677538008	0.0000000000	0.0000000000
chr3	128425000	128430000	chr3	128580000	128585000	123916	123947	0	0	0.4809189473	0.0000000000	0.0000000000
chr3	128505000	128510000	chr3	128575000	128580000	123932	123946	0	0	0.4011475408	0.0000000015	0.0000000022
chr3	128620000	128625000	chr3	128655000	128660000	123955	123962	0	0	0.3915565884	0.0000000045	0.0000000060
chr3	128680000	128685000	chr3	128795000	128800000	123967	123990	0	0	0.4629403413	0.0000000000	0.0000000000
chr3	128690000	128695000	chr3	128715000	128720000	123969	123974	0	0	0.3351979585	0.0000006771	0.0000007232
chr3	128900000	128905000	chr3	128910000	128915000	124011	124013	0	0	0.3337588144	0.0000274745	0.0000276245
chr3	129050000	129055000	chr3	129245000	129250000	124041	124080	0	0	0.4833457079	0.0000000000	0.0000000000
chr3	129125000	129130000	chr3	129240000	129245000	124056	124079	0	0	0.3127205068	0.0000017769	0.0000018526
chr3	129165000	129170000	chr3	129240000	129245000	124064	124079	0	0	0.5272959707	0.0000000000	0.0000000000
chr3	129455000	129460000	chr3	129475000	129480000	124122	124126	0	0	0.3665789693	0.0000001076	0.0000001227
chr3	129485000	129490000	chr3	129620000	129625000	124128	124155	0	0	0.5569300663	0.0000000000	0.0000000000
chr3	129490000	129495000	chr3	129825000	129830000	124129	124196	0	0	0.4890183743	0.0000000000	0.0000000000
chr3	129635000	129640000	chr3	129820000	129825000	124158	124195	0	0	0.5358843063	0.0000000000	0.0000000000
chr3	129640000	129645000	chr3	129930000	129935000	124159	124217	0	0	0.6104148946	0.0000000000	0.0000000000
chr3	129835000	129840000	chr3	129930000	129935000	124198	124217	0	0	0.4784047979	0.0000000000	0.0000000000
chr3	129845000	129850000	chr3	129865000	129870000	124200	124204	0	0	0.3045226957	0.0000057402	0.0000058609
chr3	129945000	129950000	chr3	130005000	130010000	124220	124232	0	0	0.6262201418	0.0000000000	0.0000000000
chr3	130270000	130275000	chr3	130535000	130540000	124285	124338	0	0	0.5716995106	0.0000000000	0.0000000000
chr3	130760000	130765000	chr3	130885000	130890000	124383	124408	0	0	0.4275465079	0.0000000000	0.0000000000
chr3	130895000	130900000	chr3	131015000	131020000	124410	124434	0	0	0.4433541225	0.0000000000	0.0000000000
chr3	130980000	130985000	chr3	131005000	131010000	124427	124432	0	0	0.3709183601	0.0000000076	0.0000000099
chr3	131790000	131795000	chr3	132025000	132030000	124589	124636	0	0	0.5746245090	0.0000000000	0.0000000000
chr3	131980000	131985000	chr3	131995000	132000000	124627	124630	0	0	0.3908591217	0.0000000473	0.0000000561
chr3	132040000	132045000	chr3	132175000	132180000	124639	124666	0	0	0.4152100516	0.0000000000	0.0000000000
chr3	132215000	132220000	chr3	132225000	132230000	124674	124676	0	0	0.3354369415	0.0000026721	0.0000027626
chr3	132250000	132255000	chr3	132400000	132405000	124681	124711	0	0	0.6577108771	0.0000000000	0.0000000000
chr3	132255000	132260000	chr3	132340000	132345000	124682	124699	0	0	0.6977487007	0.0000000000	0.0000000000
chr3	132350000	132355000	chr3	132400000	132405000	124701	124711	0	0	0.7250164120	0.0000000000	0.0000000000
chr3	132415000	132420000	chr3	132640000	132645000	124714	124759	0	0	0.3607713068	0.0000000002	0.0000000003
chr3	132535000	132540000	chr3	132640000	132645000	124738	124759	0	0	0.7561471503	0.0000000000	0.0000000000
chr3	132680000	132685000	chr3	132705000	132710000	124767	124772	0	0	0.5249370722	0.0000000000	0.0000000000
chr3	133040000	133045000	chr3	133375000	133380000	124839	124906	0	0	0.4677421971	0.0000000000	0.0000000000
chr3	133385000	133390000	chr3	133415000	133420000	124908	124914	0	0	0.3268414301	0.0000002513	0.0000002773
chr3	133450000	133455000	chr3	133575000	133580000	124921	124946	0	0	0.5654698072	0.0000000000	0.0000000000
chr3	133600000	133605000	chr3	133640000	133645000	124951	124959	0	0	0.4121984743	0.0000000000	0.0000000000
chr3	133930000	133935000	chr3	134205000	134210000	125017	125072	0	0	0.5535012838	0.0000000000	0.0000000000
chr3	134210000	134215000	chr3	134295000	134300000	125073	125090	0	0	0.5514635317	0.0000000000	0.0000000000
chr3	134205000	134210000	chr3	134470000	134475000	125072	125125	0	0	0.4973023776	0.0000000000	0.0000000000
chr3	134300000	134305000	chr3	134465000	134470000	125091	125124	0	0	0.6597162140	0.0000000000	0.0000000000
chr3	134310000	134315000	chr3	134370000	134375000	125093	125105	0	0	0.6397220068	0.0000000000	0.0000000000
chr3	134370000	134375000	chr3	134470000	134475000	125105	125125	0	0	0.5121327300	0.0000000000	0.0000000000
chr3	134380000	134385000	chr3	134425000	134430000	125107	125116	0	0	0.3196168930	0.0000001037	0.0000001184
chr3	134505000	134510000	chr3	134530000	134535000	125132	125137	0	0	0.3705682101	0.0000000079	0.0000000103
chr3	134605000	134610000	chr3	134755000	134760000	125152	125182	0	0	0.3452056090	0.0000000011	0.0000000016
chr3	135915000	135920000	chr3	136035000	136040000	125414	125438	0	0	0.6341074863	0.0000000000	0.0000000000
chr3	136855000	136860000	chr3	137005000	137010000	125602	125632	0	0	0.3487247893	0.0000000024	0.0000000033
chr3	136960000	136965000	chr3	136995000	137000000	125623	125630	0	0	0.3246485995	0.0000006981	0.0000007451
chr3	137710000	137715000	chr3	137945000	137950000	125773	125820	0	0	0.4282458178	0.0000000000	0.0000000000
chr3	138065000	138070000	chr3	138120000	138125000	125844	125855	0	0	0.7356130511	0.0000000000	0.0000000000
chr3	138140000	138145000	chr3	138165000	138170000	125859	125864	0	0	0.3557166575	0.0000000344	0.0000000415
chr3	138590000	138595000	chr3	138920000	138925000	125949	126015	0	0	0.5922520924	0.0000000000	0.0000000000
chr3	138695000	138700000	chr3	138915000	138920000	125970	126014	0	0	0.6560629501	0.0000000000	0.0000000000
chr3	138835000	138840000	chr3	138910000	138915000	125998	126013	0	0	0.3689558613	0.0000000002	0.0000000004
chr3	138940000	138945000	chr3	138980000	138985000	126019	126027	0	0	0.3601996521	0.0000000154	0.0000000194
chr3	139110000	139115000	chr3	139200000	139205000	126053	126071	0	0	0.5884215435	0.0000000000	0.0000000000
chr3	139110000	139115000	chr3	139325000	139330000	126053	126096	0	0	0.6407803195	0.0000000000	0.0000000000
chr3	139210000	139215000	chr3	139325000	139330000	126073	126096	0	0	0.4212633544	0.0000000000	0.0000000000
chr3	139290000	139295000	chr3	139325000	139330000	126089	126096	0	0	0.3118344133	0.0000005508	0.0000005914
chr3	139355000	139360000	chr3	139375000	139380000	126102	126106	0	0	0.5157882037	0.0000000000	0.0000000000
chr3	139425000	139430000	chr3	139560000	139565000	126116	126143	0	0	0.7008903247	0.0000000000	0.0000000000
chr3	139420000	139425000	chr3	139625000	139630000	126115	126156	0	0	0.3412915419	0.0000000055	0.0000000073
chr3	139520000	139525000	chr3	139555000	139560000	126135	126142	0	0	0.3399264558	0.0000001169	0.0000001327
chr3	140900000	140905000	chr3	141190000	141195000	126411	126469	0	0	0.5509893683	0.0000000000	0.0000000000
chr3	141000000	141005000	chr3	141190000	141195000	126431	126469	0	0	0.6894731770	0.0000000000	0.0000000000
chr3	141000000	141005000	chr3	141100000	141105000	126431	126451	0	0	0.4266868087	0.0000000000	0.0000000000
chr3	141235000	141240000	chr3	141275000	141280000	126478	126486	0	0	0.3835609107	0.0000000002	0.0000000003
chr3	141305000	141310000	chr3	141450000	141455000	126492	126521	0	0	0.7253987542	0.0000000000	0.0000000000
chr3	141300000	141305000	chr3	141560000	141565000	126491	126543	0	0	0.5347566221	0.0000000000	0.0000000000
chr3	141315000	141320000	chr3	141350000	141355000	126494	126501	0	0	0.6005171967	0.0000000000	0.0000000000
chr3	141360000	141365000	chr3	141445000	141450000	126503	126520	0	0	0.6238513664	0.0000000000	0.0000000000
chr3	141465000	141470000	chr3	141560000	141565000	126524	126543	0	0	0.7515287906	0.0000000000	0.0000000000
chr3	141465000	141470000	chr3	141635000	141640000	126524	126558	0	0	0.5255369709	0.0000000000	0.0000000000
chr3	141575000	141580000	chr3	141640000	141645000	126546	126559	0	0	0.6253015870	0.0000000000	0.0000000000
chr3	141740000	141745000	chr3	141870000	141875000	126579	126605	0	0	0.3485560806	0.0000000077	0.0000000100
chr3	141740000	141745000	chr3	141995000	142000000	126579	126630	0	0	0.3234150387	0.0000001008	0.0000001154
chr3	141885000	141890000	chr3	141910000	141915000	126608	126613	0	0	0.3388893518	0.0000001664	0.0000001863
chr3	142125000	142130000	chr3	142280000	142285000	126656	126687	0	0	0.7075120833	0.0000000000	0.0000000000
chr3	142510000	142515000	chr3	142560000	142565000	126733	126743	0	0	0.3162304599	0.0000000979	0.0000001122
chr3	142585000	142590000	chr3	142825000	142830000	126748	126796	0	0	0.5038983571	0.0000000000	0.0000000000
chr3	142590000	142595000	chr3	142720000	142725000	126749	126775	0	0	0.4627799911	0.0000000000	0.0000000000
chr3	142830000	142835000	chr3	142985000	142990000	126797	126828	0	0	0.6754662973	0.0000000000	0.0000000000
chr3	142830000	142835000	chr3	142905000	142910000	126797	126812	0	0	0.3207326508	0.0000000199	0.0000000248
chr3	143015000	143020000	chr3	143030000	143035000	126834	126837	0	0	0.3761530896	0.0000000332	0.0000000401
chr3	143425000	143430000	chr3	143645000	143650000	126916	126960	0	0	0.4044320164	0.0000000000	0.0000000000
chr3	143890000	143895000	chr3	143950000	143955000	127009	127021	0	0	0.6883643886	0.0000000000	0.0000000000
chr3	143995000	144000000	chr3	144040000	144045000	127030	127039	0	0	0.3046971809	0.0000004312	0.0000004664
chr3	144075000	144080000	chr3	144120000	144125000	127046	127055	0	0	0.4089060983	0.0000000000	0.0000000000
chr3	144185000	144190000	chr3	144220000	144225000	127068	127075	0	0	0.4675922777	0.0000000000	0.0000000000
chr3	146065000	146070000	chr3	146185000	146190000	127444	127468	0	0	0.6191076633	0.0000000000	0.0000000000
chr3	146215000	146220000	chr3	146575000	146580000	127474	127546	0	0	0.5029968818	0.0000000000	0.0000000000
chr3	146220000	146225000	chr3	146640000	146645000	127475	127559	0	0	0.3881567236	0.0000000000	0.0000000000
chr3	146220000	146225000	chr3	146325000	146330000	127475	127496	0	0	0.4965130925	0.0000000000	0.0000000000
chr3	146220000	146225000	chr3	146380000	146385000	127475	127507	0	0	0.4744920986	0.0000000000	0.0000000000
chr3	146330000	146335000	chr3	146575000	146580000	127497	127546	0	0	0.3941999177	0.0000000000	0.0000000000
chr3	146505000	146510000	chr3	146545000	146550000	127532	127540	0	0	0.4112637493	0.0000000000	0.0000000000
chr3	146590000	146595000	chr3	146635000	146640000	127549	127558	0	0	0.6739738524	0.0000000000	0.0000000000
chr3	146660000	146665000	chr3	146675000	146680000	127563	127566	0	0	0.3850277072	0.0000000786	0.0000000910
chr3	148380000	148385000	chr3	148715000	148720000	127907	127974	0	0	0.5793198608	0.0000000000	0.0000000000
chr3	148725000	148730000	chr3	148940000	148945000	127976	128019	0	0	0.6128080840	0.0000000000	0.0000000000
chr3	148860000	148865000	chr3	148940000	148945000	128003	128019	0	0	0.6762815497	0.0000000000	0.0000000000
chr3	148955000	148960000	chr3	149270000	149275000	128022	128085	0	0	0.6111656541	0.0000000000	0.0000000000
chr3	148955000	148960000	chr3	149115000	149120000	128022	128054	0	0	0.4281898606	0.0000000000	0.0000000000
chr3	149120000	149125000	chr3	149270000	149275000	128055	128085	0	0	0.6974455274	0.0000000000	0.0000000000
chr3	149295000	149300000	chr3	149330000	149335000	128090	128097	0	0	0.5353417314	0.0000000000	0.0000000000
chr3	149290000	149295000	chr3	149480000	149485000	128089	128127	0	0	0.4701870912	0.0000000000	0.0000000000
chr3	149295000	149300000	chr3	149385000	149390000	128090	128108	0	0	0.4499077248	0.0000000000	0.0000000000
chr3	149345000	149350000	chr3	149480000	149485000	128100	128127	0	0	0.7553506167	0.0000000000	0.0000000000
chr3	149350000	149355000	chr3	149390000	149395000	128101	128109	0	0	0.5032211228	0.0000000000	0.0000000000
chr3	149400000	149405000	chr3	149475000	149480000	128111	128126	0	0	0.6034283822	0.0000000000	0.0000000000
chr3	149510000	149515000	chr3	149770000	149775000	128133	128185	0	0	0.4652787080	0.0000000000	0.0000000000
chr3	149515000	149520000	chr3	149715000	149720000	128134	128174	0	0	0.5604713787	0.0000000000	0.0000000000
chr3	149760000	149765000	chr3	149805000	149810000	128183	128192	0	0	0.5403334004	0.0000000000	0.0000000000
chr3	149960000	149965000	chr3	150220000	150225000	128223	128275	0	0	0.3839832502	0.0000000000	0.0000000000
chr3	149960000	149965000	chr3	150185000	150190000	128223	128268	0	0	0.4008514757	0.0000000000	0.0000000000
chr3	150230000	150235000	chr3	150495000	150500000	128277	128330	0	0	0.6554559628	0.0000000000	0.0000000000
chr3	150235000	150240000	chr3	150410000	150415000	128278	128313	0	0	0.3495132384	0.0000000007	0.0000000010
chr3	150235000	150240000	chr3	150285000	150290000	128278	128288	0	0	0.3345894015	0.0000000147	0.0000000186
chr3	150285000	150290000	chr3	150495000	150500000	128288	128330	0	0	0.5347353687	0.0000000000	0.0000000000
chr3	150305000	150310000	chr3	150405000	150410000	128292	128312	0	0	0.3638477034	0.0000000001	0.0000000002
chr3	150365000	150370000	chr3	150405000	150410000	128304	128312	0	0	0.3593686324	0.0000000027	0.0000000037
chr3	150415000	150420000	chr3	150490000	150495000	128314	128329	0	0	0.4348461594	0.0000000000	0.0000000000
chr3	150555000	150560000	chr3	150585000	150590000	128342	128348	0	0	0.3816888738	0.0000000010	0.0000000014
chr3	150720000	150725000	chr3	150860000	150865000	128375	128403	0	0	0.7098725617	0.0000000000	0.0000000000
chr3	150720000	150725000	chr3	150765000	150770000	128375	128384	0	0	0.4268714970	0.0000000000	0.0000000000
chr3	150785000	150790000	chr3	150860000	150865000	128388	128403	0	0	0.7154447040	0.0000000000	0.0000000000
chr3	150870000	150875000	chr3	151145000	151150000	128405	128460	0	0	0.3273021981	0.0000000091	0.0000000118
chr3	150925000	150930000	chr3	151140000	151145000	128416	128459	0	0	0.5081543886	0.0000000000	0.0000000000
chr3	151165000	151170000	chr3	151280000	151285000	128464	128487	0	0	0.6780529959	0.0000000000	0.0000000000
chr3	151225000	151230000	chr3	151280000	151285000	128476	128487	0	0	0.5308458146	0.0000000000	0.0000000000
chr3	151225000	151230000	chr3	151330000	151335000	128476	128497	0	0	0.3407339172	0.0000000019	0.0000000027
chr3	151290000	151295000	chr3	151325000	151330000	128489	128496	0	0	0.4682097237	0.0000000000	0.0000000000
chr3	151440000	151445000	chr3	151840000	151845000	128519	128599	0	0	0.5885678073	0.0000000000	0.0000000000
chr3	151440000	151445000	chr3	151915000	151920000	128519	128614	0	0	0.4700747891	0.0000000000	0.0000000000
chr3	151980000	151985000	chr3	152015000	152020000	128627	128634	0	0	0.4549775978	0.0000000000	0.0000000000
chr3	152070000	152075000	chr3	152445000	152450000	128645	128720	0	0	0.4549935706	0.0000000000	0.0000000000
chr3	152255000	152260000	chr3	152440000	152445000	128682	128719	0	0	0.4083022114	0.0000000000	0.0000000000
chr3	152270000	152275000	chr3	152300000	152305000	128685	128691	0	0	0.3419847842	0.0000000610	0.0000000715
chr3	152470000	152475000	chr3	152570000	152575000	128725	128745	0	0	0.3755910282	0.0000000000	0.0000000000
chr3	152475000	152480000	chr3	152515000	152520000	128726	128734	0	0	0.3097322748	0.0000004114	0.0000004459
chr3	152980000	152985000	chr3	153005000	153010000	128827	128832	0	0	0.3612488305	0.0000000201	0.0000000250
chr3	153035000	153040000	chr3	153285000	153290000	128838	128888	0	0	0.5280987952	0.0000000000	0.0000000000
chr3	153045000	153050000	chr3	153160000	153165000	128840	128863	0	0	0.5972722098	0.0000000000	0.0000000000
chr3	153290000	153295000	chr3	153595000	153600000	128889	128950	0	0	0.3932776673	0.0000000000	0.0000000000
chr3	153590000	153595000	chr3	153770000	153775000	128949	128985	0	0	0.3366498995	0.0000000031	0.0000000043
chr3	154040000	154045000	chr3	154250000	154255000	129039	129081	0	0	0.5286948468	0.0000000000	0.0000000000
chr3	154035000	154040000	chr3	154080000	154085000	129038	129047	0	0	0.3276125180	0.0000000466	0.0000000553
chr3	154095000	154100000	chr3	154250000	154255000	129050	129081	0	0	0.6513239627	0.0000000000	0.0000000000
chr3	154275000	154280000	chr3	154295000	154300000	129086	129090	0	0	0.4278521420	0.0000000000	0.0000000001
chr3	154900000	154905000	chr3	155320000	155325000	129211	129295	0	0	0.4373936380	0.0000000000	0.0000000000
chr3	154950000	154955000	chr3	155320000	155325000	129221	129295	0	0	0.5833811753	0.0000000000	0.0000000000
chr3	155080000	155085000	chr3	155320000	155325000	129247	129295	0	0	0.3306422131	0.0000000175	0.0000000220
chr3	155355000	155360000	chr3	155700000	155705000	129302	129371	0	0	0.5028143552	0.0000000000	0.0000000000
chr3	155345000	155350000	chr3	155350000	155355000	129300	129301	0	0	0.3106028636	0.0000349533	0.0000350934
chr3	155745000	155750000	chr3	155860000	155865000	129380	129403	0	0	0.4000400488	0.0000000000	0.0000000000
chr3	155750000	155755000	chr3	155795000	155800000	129381	129390	0	0	0.3187581636	0.0000001128	0.0000001283
chr3	155885000	155890000	chr3	155930000	155935000	129408	129417	0	0	0.3250796822	0.0000000602	0.0000000706
chr3	156150000	156155000	chr3	156510000	156515000	129461	129533	0	0	0.5198319071	0.0000000000	0.0000000000
chr3	156150000	156155000	chr3	156380000	156385000	129461	129507	0	0	0.3867821855	0.0000000000	0.0000000000
chr3	156150000	156155000	chr3	156445000	156450000	129461	129520	0	0	0.3953921338	0.0000000000	0.0000000000
chr3	156550000	156555000	chr3	156665000	156670000	129541	129564	0	0	0.4538962005	0.0000000000	0.0000000000
chr3	156625000	156630000	chr3	156660000	156665000	129556	129563	0	0	0.3410415193	0.0000000348	0.0000000419
chr3	156670000	156675000	chr3	157080000	157085000	129565	129647	0	0	0.5137254563	0.0000000000	0.0000000000
chr3	156675000	156680000	chr3	156820000	156825000	129566	129595	0	0	0.4446844231	0.0000000000	0.0000000000
chr3	156815000	156820000	chr3	157080000	157085000	129594	129647	0	0	0.3063448108	0.0000000867	0.0000001000
chr3	157090000	157095000	chr3	157120000	157125000	129649	129655	0	0	0.6755530890	0.0000000000	0.0000000000
chr3	157530000	157535000	chr3	157575000	157580000	129737	129746	0	0	0.5056262005	0.0000000000	0.0000000000
chr3	158090000	158095000	chr3	158310000	158315000	129849	129893	0	0	0.3930002464	0.0000000000	0.0000000000
chr3	158110000	158115000	chr3	158160000	158165000	129853	129863	0	0	0.3803035124	0.0000000001	0.0000000001
chr3	158540000	158545000	chr3	158790000	158795000	129939	129989	0	0	0.6638297039	0.0000000000	0.0000000000
chr3	158660000	158665000	chr3	158785000	158790000	129963	129988	0	0	0.7613216764	0.0000000000	0.0000000000
chr3	158660000	158665000	chr3	158725000	158730000	129963	129976	0	0	0.4354981581	0.0000000000	0.0000000000
chr3	158735000	158740000	chr3	158775000	158780000	129978	129986	0	0	0.4760319525	0.0000000000	0.0000000000
chr3	158810000	158815000	chr3	158820000	158825000	129993	129995	0	0	0.3265126772	0.0000051227	0.0000052381
chr3	158850000	158855000	chr3	159255000	159260000	130001	130082	0	0	0.5995372071	0.0000000000	0.0000000000
chr3	158845000	158850000	chr3	159125000	159130000	130000	130056	0	0	0.5597861486	0.0000000000	0.0000000000
chr3	158915000	158920000	chr3	159250000	159255000	130014	130081	0	0	0.6880183938	0.0000000000	0.0000000000
chr3	158915000	158920000	chr3	159125000	159130000	130014	130056	0	0	0.4511538178	0.0000000000	0.0000000000
chr3	159075000	159080000	chr3	159110000	159115000	130046	130053	0	0	0.3115054867	0.0000071932	0.0000073206
chr3	159130000	159135000	chr3	159245000	159250000	130057	130080	0	0	0.6838600350	0.0000000000	0.0000000000
chr3	159275000	159280000	chr3	159305000	159310000	130086	130092	0	0	0.4457050894	0.0000000000	0.0000000000
chr3	159615000	159620000	chr3	159795000	159800000	130154	130190	0	0	0.5976716938	0.0000000000	0.0000000000
chr3	159620000	159625000	chr3	159720000	159725000	130155	130175	0	0	0.3664811733	0.0000000001	0.0000000001
chr3	159730000	159735000	chr3	159805000	159810000	130177	130192	0	0	0.3229546673	0.0000000156	0.0000000197
chr3	159775000	159780000	chr3	159805000	159810000	130186	130192	0	0	0.3669571809	0.0000000049	0.0000000065
chr3	159830000	159835000	chr3	160000000	160005000	130197	130231	0	0	0.4858768762	0.0000000000	0.0000000000
chr3	159835000	159840000	chr3	159865000	159870000	130198	130204	0	0	0.4333929978	0.0000000000	0.0000000000
chr3	159885000	159890000	chr3	160000000	160005000	130208	130231	0	0	0.7848721010	0.0000000000	0.0000000000
chr3	160030000	160035000	chr3	160135000	160140000	130237	130258	0	0	0.3490766897	0.0000000007	0.0000000010
chr3	160160000	160165000	chr3	160410000	160415000	130263	130313	0	0	0.3996878355	0.0000000000	0.0000000000
chr3	160165000	160170000	chr3	160345000	160350000	130264	130300	0	0	0.3224553818	0.0000000156	0.0000000196
chr3	160420000	160425000	chr3	160435000	160440000	130315	130318	0	0	0.4937527475	0.0000000000	0.0000000000
chr3	160505000	160510000	chr3	160550000	160555000	130332	130341	0	0	0.3745564163	0.0000000003	0.0000000004
chr3	160565000	160570000	chr3	160675000	160680000	130344	130366	0	0	0.3660606925	0.0000000001	0.0000000001
chr3	160640000	160645000	chr3	160935000	160940000	130359	130418	0	0	0.4595895436	0.0000000000	0.0000000000
chr3	160705000	160710000	chr3	160940000	160945000	130372	130419	0	0	0.7222047987	0.0000000000	0.0000000000
chr3	160955000	160960000	chr3	161425000	161430000	130422	130516	0	0	0.6339867309	0.0000000000	0.0000000000
chr3	161095000	161100000	chr3	161420000	161425000	130450	130515	0	0	0.6466102088	0.0000000000	0.0000000000
chr3	161095000	161100000	chr3	161270000	161275000	130450	130485	0	0	0.4815929978	0.0000000000	0.0000000000
chr3	161235000	161240000	chr3	161250000	161255000	130478	130481	0	0	0.4121698204	0.0000000009	0.0000000014
chr3	161270000	161275000	chr3	161410000	161415000	130485	130513	0	0	0.6660556870	0.0000000000	0.0000000000
chr3	161370000	161375000	chr3	161400000	161405000	130505	130511	0	0	0.3252254333	0.0000002909	0.0000003193
chr3	161440000	161445000	chr3	161460000	161465000	130519	130523	0	0	0.3732261816	0.0000000155	0.0000000195
chr3	162785000	162790000	chr3	162910000	162915000	130788	130813	0	0	0.5945632650	0.0000000000	0.0000000000
chr3	166835000	166840000	chr3	167030000	167035000	131598	131637	0	0	0.4217875655	0.0000000000	0.0000000000
chr3	167695000	167700000	chr3	167720000	167725000	131770	131775	0	0	0.3488938873	0.0000000660	0.0000000771
chr3	167925000	167930000	chr3	168035000	168040000	131816	131838	0	0	0.7887457301	0.0000000000	0.0000000000
chr3	167925000	167930000	chr3	168165000	168170000	131816	131864	0	0	0.5505548762	0.0000000000	0.0000000000
