chr	start	end	region	stat	pvalue	bins	adj_pvalue
chr3	8120000	8215000	chr3:8120000-8215000				0.7780347129539276
chr3	56065000	56250000	chr3:56065000-56250000	0.0051823885869884	0.1671487658306976	19.0	0.7780347129539276
chr3	50675000	50845000	chr3:50675000-50845000				0.7780347129539276
chr3	50675000	51380000	chr3:50675000-51380000			71.0	0.7780347129539276
chr3	24250000	24470000	chr3:24250000-24470000	-0.1676498424899405	0.2004729275323885	22.0	0.7780347129539276
chr3	108090000	108220000	chr3:108090000-108220000	-1.269928695018204	0.5004153470073132	13.0	0.7921076801808362
chr3	37860000	37995000	chr3:37860000-37995000	-2.310888146611023	0.8066169119895275	13.0	0.8596552190984289
chr3	41960000	42095000	chr3:41960000-42095000	-0.6781396679698007	0.3229801732061562	13.0	0.7780347129539276
chr3	113050000	113285000	chr3:113050000-113285000	-1.539928661501739	0.5864353892847056	23.0	0.808198527078244
chr3	113050000	113490000	chr3:113050000-113490000	-1.293000291932079	0.5077515206089627	44.0	0.7932804500034989
chr3	28240000	28345000	chr3:28240000-28345000	-1.8082488141370288	0.6696976423101904	10.0	0.8188971741254409
chr3	187745000	188625000	chr3:187745000-188625000	-0.6259945667011158	0.3089111215353416	88.0	0.7780347129539276
chr3	187745000	188740000	chr3:187745000-188740000	-0.8060707649693585	0.3588058092604639	100.0	0.7780347129539276
chr3	187745000	188950000	chr3:187745000-188950000	-0.1689532493194526	0.2007401950226086	121.0	0.7780347129539276
chr3	112295000	112510000	chr3:112295000-112510000	-1.4017025031631185	0.5424195080534427	22.0	0.7999880930897807
chr3	120565000	120800000	chr3:120565000-120800000	-0.8140765519513743	0.3611060550775919	24.0	0.7780347129539276
chr3	111720000	111855000	chr3:111720000-111855000	-0.806658910401563	0.358974582747314	13.0	0.7780347129539276
chr3	193655000	193775000	chr3:193655000-193775000	-0.0756141974695586	0.1822046468158651	12.0	0.7780347129539276
chr3	193595000	193775000	chr3:193595000-193775000	0.029260197151827	0.1628381752677659	18.0	0.7780347129539276
chr3	37380000	37770000	chr3:37380000-37770000	-0.5622714651125321	0.2921674576567505	39.0	0.7780347129539276
chr3	190515000	190695000	chr3:190515000-190695000	-1.0776428010162005	0.4400185797333696	18.0	0.778305232997831
chr3	124760000	124895000	chr3:124760000-124895000	-1.844570509985228	0.6805798822253659	13.0	0.8209437222535808
chr3	191245000	191410000	chr3:191245000-191410000	-2.186883136701286	0.7759824741437318	17.0	0.8486120033296556
chr3	11235000	11340000	chr3:11235000-11340000	-1.917190520185445	0.7019605193380503	11.0	0.8261965201965806
chr3	127750000	127965000	chr3:127750000-127965000	-0.5754543289732531	0.2955897652476025	21.0	0.7780347129539276
chr3	127650000	127965000	chr3:127650000-127965000	0.2057291636387421	0.133670915403042	31.0	0.7780347129539276
chr3	185455000	185625000	chr3:185455000-185625000	-1.598868198548946	0.6050558201244033	17.0	0.8092263393203508
chr3	197750000	197945000	chr3:197750000-197945000				0.7780347129539276
chr3	31215000	31355000	chr3:31215000-31355000				0.7780347129539276
chr3	32575000	32670000	chr3:32575000-32670000				0.7780347129539276
chr3	139210000	139325000	chr3:139210000-139325000	-2.226074417766549	0.7859172797040269	11.0	0.8525294377162341
chr3	133820000	133920000	chr3:133820000-133920000	-1.9232203006969677	0.7037117817134166	10.0	0.8261965201965806
chr3	129830000	129930000	chr3:129830000-129930000	-1.820620974304876	0.6734173560548785	10.0	0.8194091178302729
chr3	98595000	98810000	chr3:98595000-98810000	-1.791533667744118	0.6646511225549874	22.0	0.8182002675923097
chr3	30230000	30340000	chr3:30230000-30340000				0.7780347129539276
chr3	31375000	31525000	chr3:31375000-31525000	-1.5961527723191289	0.6042010662399904	15.0	0.8092263393203508
chr3	66245000	66400000	chr3:66245000-66400000	-1.935423521329393	0.7072436725689561	16.0	0.8269067256525997
chr3	117545000	118620000	chr3:117545000-118620000			108.0	0.7780347129539276
chr3	117545000	118815000	chr3:117545000-118815000	-0.3089061080429979	0.2308339417140887	127.0	0.7780347129539276
chr3	182980000	183095000	chr3:182980000-183095000	-0.9435707188679298	0.3991612690064229	11.0	0.7780347129539276
chr3	39810000	39980000	chr3:39810000-39980000	-1.1327056328460223	0.4571400519549214	17.0	0.7823721522697608
chr3	113950000	114050000	chr3:113950000-114050000	-2.304774754831805	0.8051622762002245	10.0	0.8591058594784928
chr3	133465000	133570000	chr3:133465000-133570000	-1.5996674647480524	0.6053073553630524	11.0	0.8092263393203508
chr3	171640000	171825000	chr3:171640000-171825000	-1.6769411371125809	0.6294829070779263	18.0	0.8123028656643094
chr3	135900000	136050000	chr3:135900000-136050000	-2.047267473136288	0.738819701539672	15.0	0.8359125813029251
chr3	18540000	18990000	chr3:18540000-18990000	-2.2369428449790147	0.7886317832682185	45.0	0.8529399967606663
chr3	70120000	70355000	chr3:70120000-70355000	-0.6466876049845097	0.3144557698665212	23.0	0.7780347129539276
chr3	70065000	70355000	chr3:70065000-70355000	13.466345779836905	1.1102230246251563e-16	29.0	2.8557511754681524e-15
chr3	70065000	70415000	chr3:70065000-70415000	-1.9912585665880889	0.7231924957854252	35.0	0.8307925846165205
chr3	130750000	130890000	chr3:130750000-130890000	-0.5788929178046105	0.2964861202134911	14.0	0.7780347129539276
chr3	171460000	171560000	chr3:171460000-171560000	-2.446976574884964	0.8374234661327131	10.0	0.876050778081623
chr3	71705000	71855000	chr3:71705000-71855000	0.0955826783564866	0.1513796652424009	15.0	0.7780347129539276
chr3	62200000	62315000	chr3:62200000-62315000	-1.7255127465654232	0.6445025669571571	11.0	0.8153889912168558
chr3	38350000	38490000	chr3:38350000-38490000	-1.255177581352615	0.4957314391959262	14.0	0.7912588197484024
chr3	186835000	186975000	chr3:186835000-186975000	-1.2612318912217135	0.4976531102833184	14.0	0.7913548205861466
chr3	72340000	72440000	chr3:72340000-72440000	-0.9942568785023096	0.4144528805497313	10.0	0.7780347129539276
chr3	155745000	155850000	chr3:155745000-155850000	-2.845335845317573	0.909555561992254	11.0	0.9224762805986161
chr3	184560000	184745000	chr3:184560000-184745000	-1.1370975279912443	0.4585124170019216	18.0	0.782781725794952
chr3	42445000	42545000	chr3:42445000-42545000	-0.116599360978191	0.1901924917937204	10.0	0.7780347129539276
chr3	98345000	98590000	chr3:98345000-98590000	-0.2883346897700874	0.2262381605842774	25.0	0.7780347129539276
chr3	187320000	187730000	chr3:187320000-187730000	-1.0592291082412566	0.4343334408848368	41.0	0.7780347129539276
chr3	148950000	149115000	chr3:148950000-149115000	-0.9181963951581494	0.3915843028679499	16.0	0.7780347129539276
chr3	170310000	170410000	chr3:170310000-170410000	-0.2097109457689044	0.209220027389285	10.0	0.7780347129539276
chr3	159120000	159255000	chr3:159120000-159255000	-1.8915440101649488	0.694470128954296	13.0	0.8238387280845964
chr3	152475000	152570000	chr3:152475000-152570000	-0.0032009344691665	0.1686683743887117	10.0	0.7780347129539276
chr3	138695000	138910000	chr3:138695000-138910000	-1.820966441563397	0.6735210161393341	22.0	0.8194091178302729
chr3	138595000	138910000	chr3:138595000-138910000	-1.622355023549452	0.6124370529625158	32.0	0.8105060932900651
chr3	153595000	153765000	chr3:153595000-153765000	-0.5257066764466344	0.2827899016328004	17.0	0.7780347129539276
chr3	184135000	184295000	chr3:184135000-184295000				0.7780347129539276
chr3	72340000	72815000	chr3:72340000-72815000	-0.9594938761253412	0.4039426567303597	47.0	0.7780347129539276
chr3	191415000	192080000	chr3:191415000-192080000	-3.0126957462596264	0.9319035588717768	67.0	0.9395426388129314
chr3	46215000	46365000	chr3:46215000-46365000	-1.016623861979176	0.4212631461178415	15.0	0.7780347129539276
chr3	7880000	8095000	chr3:7880000-8095000				0.7780347129539276
chr3	128155000	128595000	chr3:128155000-128595000	-2.40467853793743	0.8281751668462247	44.0	0.8715251468191937
chr3	128075000	128595000	chr3:128075000-128595000			52.0	0.7780347129539276
chr3	143120000	143635000	chr3:143120000-143635000	-3.524172623251751	0.9754194787757212	51.0	0.976553765056533
chr3	143120000	143720000	chr3:143120000-143720000	-2.6360878686859466	0.8750591902730604	60.0	0.8996464111292859
chr3	11720000	11830000	chr3:11720000-11830000	-1.576143780105736	0.5978919538845092	11.0	0.8092263393203508
chr3	153345000	153590000	chr3:153345000-153590000				0.7780347129539276
chr3	63230000	63340000	chr3:63230000-63340000	-1.5019576817778029	0.5743795833162602	11.0	0.8068119229900866
chr3	137110000	137940000	chr3:137110000-137940000	46.42620866022779	0.0	83.0	0.0
chr3	184025000	184125000	chr3:184025000-184125000	-1.6663613318972064	0.6261922918812284	10.0	0.8115731643189281
chr3	32175000	32290000	chr3:32175000-32290000				0.7780347129539276
chr3	187215000	187315000	chr3:187215000-187315000	-1.5549836034803382	0.5912037402283623	10.0	0.8089568399346063
chr3	187215000	187730000	chr3:187215000-187730000			52.0	0.7780347129539276
chr3	32505000	32670000	chr3:32505000-32670000	-0.9573969355456834	0.4033116883697405	17.0	0.7780347129539276
chr3	177360000	177475000	chr3:177360000-177475000	0.0378575856990153	0.1613189837219144	11.0	0.7780347129539276
chr3	85595000	85795000	chr3:85595000-85795000	-1.734791049044266	0.6473537022328878	20.0	0.8162188823122455
chr3	158175000	158290000	chr3:158175000-158290000	-0.9660481096220191	0.4059169748484268	12.0	0.7780347129539276
chr3	133930000	134145000	chr3:133930000-134145000				0.7780347129539276
chr3	133930000	134190000	chr3:133930000-134190000	-1.8000387403076203	0.6672216961853835	26.0	0.8182669603917692
chr3	189155000	189250000	chr3:189155000-189250000	-0.9479901618704188	0.4004859816683773	10.0	0.7780347129539276
chr3	146065000	146165000	chr3:146065000-146165000	-1.9457150683280893	0.7102095798958925	10.0	0.8274423385451461
chr3	51500000	51680000	chr3:51500000-51680000	-2.6828917653016098	0.883424800743901	18.0	0.9044351835260027
chr3	51390000	51680000	chr3:51390000-51680000	0.4010281387159496	0.1061677386635627	29.0	0.7190518385376694
chr3	152575000	152830000	chr3:152575000-152830000	-1.2656565245456592	0.499058242284404	26.0	0.7917849793034728
chr3	120420000	120515000	chr3:120420000-120515000				0.7780347129539276
chr3	120420000	120555000	chr3:120420000-120555000	-2.7049866347857927	0.8872434453398741	13.0	0.9065632939267024
chr3	42250000	42435000	chr3:42250000-42435000	3.206024095138393	0.0011408351108463	18.0	0.015856849650851327
chr3	33440000	33575000	chr3:33440000-33575000				0.7780347129539276
chr3	70065000	70525000	chr3:70065000-70525000	-1.2837254907296318	0.504800840669047	46.0	0.7926255092329448
chr3	39190000	39285000	chr3:39190000-39285000				0.7780347129539276
chr3	75295000	75410000	chr3:75295000-75410000	-0.4276943362424085	0.258515620495194	12.0	0.7780347129539276
chr3	75190000	75660000	chr3:75190000-75660000	-0.4512841315777824	0.2642416479773481	47.0	0.7780347129539276
chr3	105370000	105520000	chr3:105370000-105520000	-0.7495489298694972	0.3427572543541195	15.0	0.7780347129539276
chr3	69685000	69790000	chr3:69685000-69790000	-0.1067786451965929	0.1882567221032915	11.0	0.7780347129539276
chr3	152835000	152970000	chr3:152835000-152970000				0.7780347129539276
chr3	193240000	193565000	chr3:193240000-193565000	0.7257753239325713	0.0704521232038627	32.0	0.5651381668656473
chr3	125215000	125370000	chr3:125215000-125370000	-1.7304465144942895	0.6460192089996326	16.0	0.8158717010025561
chr3	126750000	127450000	chr3:126750000-127450000	-1.3200257096171153	0.5163581940570244	70.0	0.7938712517429642
chr3	194685000	194865000	chr3:194685000-194865000	-1.4008194311833366	0.5421376030042071	18.0	0.7999880930897807
chr3	63055000	63225000	chr3:63055000-63225000	60.73226345451093	0.0	17.0	0.0
chr3	115830000	116755000	chr3:115830000-116755000	2.445387046330669	0.0047974945630725	92.0	0.05965686527198735
chr3	114365000	116755000	chr3:114365000-116755000			239.0	0.7780347129539276
chr3	156150000	156505000	chr3:156150000-156505000	-0.3620633346847008	0.2429819263056398	35.0	0.7780347129539276
chr3	156120000	156505000	chr3:156120000-156505000	-0.2992247384868454	0.2286636968982579	38.0	0.7780347129539276
chr3	185825000	185935000	chr3:185825000-185935000	-2.0158051211663337	0.7300886867526301	11.0	0.8336263919763056
chr3	11655000	11830000	chr3:11655000-11830000	0.4236403587414624	0.1032910157830545	18.0	0.7111835841989373
chr3	15420000	15555000	chr3:15420000-15555000	-1.9125944665485912	0.7006229927547163	13.0	0.8261965201965806
chr3	61560000	61725000	chr3:61560000-61725000	-1.2675169094987495	0.49964917972214	16.0	0.7920603893958678
chr3	47380000	47510000	chr3:47380000-47510000	-1.854197272346272	0.683443211966522	13.0	0.8214842399364788
chr3	176505000	176935000	chr3:176505000-176935000	-1.338743125949864	0.5223251487316972	43.0	0.7946550227812904
chr3	128975000	129155000	chr3:128975000-129155000	-1.860423004361894	0.6852904236659945	18.0	0.8216206833522669
chr3	41270000	41880000	chr3:41270000-41880000	-2.5642924311527997	0.8614932236284389	61.0	0.8906417193632714
chr3	36555000	36700000	chr3:36555000-36700000	3.3831568869360877	0.0007998442505507	15.0	0.011256269664480812
chr3	149340000	149475000	chr3:149340000-149475000	-2.3835245657247057	0.8234383387198583	13.0	0.8689443917033722
chr3	102115000	102220000	chr3:102115000-102220000	-1.1282108536884046	0.4557363050666699	11.0	0.7823721522697608
chr3	23205000	23485000	chr3:23205000-23485000	-2.026236959969362	0.7329971960195876	28.0	0.8344207016366714
chr3	55900000	56250000	chr3:55900000-56250000	-1.7976513143585424	0.6665006834344585	35.0	0.8182002675923097
chr3	151665000	151830000	chr3:151665000-151830000	-2.803794729434011	0.9032980200707224	17.0	0.9181020709552148
chr3	16605000	17225000	chr3:16605000-17225000	-3.188288476985354	0.9507143767572848	62.0	0.9545623666199917
chr3	16605000	17415000	chr3:16605000-17415000	-1.07528668668285	0.4392898265351436	81.0	0.7781006778613533
chr3	16265000	17415000	chr3:16265000-17415000	-0.6135489460709622	0.3056015003802911	115.0	0.7780347129539276
chr3	128680000	128790000	chr3:128680000-128790000	-1.8393097485071264	0.6790109817997448	11.0	0.8202220162292237
chr3	128680000	128875000	chr3:128680000-128875000	-1.4978210123763211	0.5730638554237286	19.0	0.8062582027957063
chr3	184560000	184805000	chr3:184560000-184805000	-1.4672209763209922	0.5633215455103915	24.0	0.8045474423194632
chr3	185730000	185935000	chr3:185730000-185935000	-1.6798333472368354	0.630381246311124	20.0	0.8123028656643094
chr3	27350000	27480000	chr3:27350000-27480000	-1.984406096554615	0.7212542879729109	13.0	0.8305378914860598
chr3	17430000	17630000	chr3:17430000-17630000	-1.5438619691102529	0.5876818170309508	20.0	0.8086226993569777
chr3	177195000	177355000	chr3:177195000-177355000	-0.8319331261033346	0.3662594330726657	16.0	0.7780347129539276
chr3	184415000	184555000	chr3:184415000-184555000	-1.751391877799454	0.6524396434925034	14.0	0.8176937576535941
chr3	184360000	184555000	chr3:184360000-184555000	-1.7595615938209712	0.6549352342196664	19.0	0.8176937576535941
chr3	184360000	184805000	chr3:184360000-184805000	-1.5693031883366777	0.5957318801177818	44.0	0.8092263393203508
chr3	195270000	195440000	chr3:195270000-195440000	-0.6049462887715288	0.3033247330677607	17.0	0.7780347129539276
chr3	195270000	195540000	chr3:195270000-195540000	0.1370284027148662	0.1445246417734657	27.0	0.7780347129539276
chr3	159620000	159750000	chr3:159620000-159750000	-1.0656624544816686	0.4363170404462861	13.0	0.7780347129539276
chr3	134600000	134770000	chr3:134600000-134770000	-0.0588351715293861	0.1790029241777204	17.0	0.7780347129539276
chr3	31770000	31975000	chr3:31770000-31975000	-1.2296608149907258	0.4876446581608926	20.0	0.7885030751497368
chr3	125055000	125210000	chr3:125055000-125210000	-0.4065622106992553	0.2534499533571694	16.0	0.7780347129539276
chr3	124995000	125210000	chr3:124995000-125210000	-1.0254952968346625	0.4239740497424547	22.0	0.7780347129539276
chr3	53935000	54390000	chr3:53935000-54390000	0.0651954377169511	0.1565545454198711	46.0	0.7780347129539276
chr3	53935000	54830000	chr3:53935000-54830000	1.2959882560145657	0.031709638668117	90.0	0.31700974832415324
chr3	120240000	120345000	chr3:120240000-120345000	-0.6907115050659907	0.3264201570783137	10.0	0.7780347129539276
chr3	131795000	132030000	chr3:131795000-132030000	-1.3398619387472674	0.522681964079297	24.0	0.7946550227812904
chr3	73095000	73430000	chr3:73095000-73430000	-0.6221317754922346	0.3078821708544138	34.0	0.7780347129539276
chr3	73095000	73500000	chr3:73095000-73500000	-1.0046687949350346	0.4176187869861473	41.0	0.7780347129539276
chr3	71980000	72815000	chr3:71980000-72815000	-0.0448823988964884	0.1763695776697685	83.0	0.7780347129539276
chr3	71925000	72815000	chr3:71925000-72815000	0.0479048634756446	0.1595559540176839	89.0	0.7780347129539276
chr3	62320000	62620000	chr3:62320000-62620000	4.665191703128655	5.195923854295348e-05	30.0	0.0008302133354963615
chr3	4720000	4975000	chr3:4720000-4975000	-2.6787638017548288	0.8827022920164955	25.0	0.9039484149141778
chr3	4640000	5115000	chr3:4640000-5115000	1.0780859746376268	0.0435162795014838	47.0	0.40567150750555214
chr3	4640000	5185000	chr3:4640000-5185000	-0.4919846597467706	0.2742953246340279	54.0	0.7780347129539276
chr3	12555000	12660000	chr3:12555000-12660000	2.458246595522544	0.0046877773832593	11.0	0.05849131268660112
chr3	12555000	12990000	chr3:12555000-12990000	-2.257959081519505	0.7938288713163327	44.0	0.8549263374287488
chr3	120240000	120410000	chr3:120240000-120410000	0.7793099556499993	0.0656382294708823	17.0	0.5420629307231506
chr3	120240000	120555000	chr3:120240000-120555000	0.6204906981568448	0.0807632319445982	31.0	0.6136923957875172
chr3	44915000	45030000	chr3:44915000-45030000	-1.4247412483459865	0.549772977625853	12.0	0.8017878986773188
chr3	148855000	148945000	chr3:148855000-148945000				0.7780347129539276
chr3	148725000	148945000	chr3:148725000-148945000	-1.2614313266234085	0.4977164332312507	22.0	0.7913548205861466
chr3	148380000	148945000	chr3:148380000-148945000	-1.112014718337886	0.4506860642909048	56.0	0.7820939829668805
chr3	133045000	133395000	chr3:133045000-133395000	-1.469614876990402	0.5640842998037955	35.0	0.8047118895120885
chr3	132725000	133395000	chr3:132725000-133395000	-0.9765673465784726	0.4090927188678359	67.0	0.7780347129539276
chr3	62935000	63040000	chr3:62935000-63040000	-1.1971148435790084	0.4773620284960893	11.0	0.7853554552998594
chr3	62875000	63040000	chr3:62875000-63040000	-0.6260378303883273	0.3089226557160889	17.0	0.7780347129539276
chr3	33580000	33710000	chr3:33580000-33710000	-1.9120231443892897	0.7004565751569067	13.0	0.8261965201965806
chr3	157615000	158045000	chr3:157615000-158045000	-1.136014760223946	0.4581739839415375	43.0	0.7827517717950675
chr3	13655000	13890000	chr3:13655000-13890000	0.1545129436671352	0.1417023594965283	24.0	0.7780347129539276
chr3	42250000	42545000	chr3:42250000-42545000	-1.5662008871551865	0.5947516141186182	29.0	0.8092263393203508
chr3	142150000	142275000	chr3:142150000-142275000	-0.7061875255982925	0.330679391914787	12.0	0.7780347129539276
chr3	43160000	43355000	chr3:43160000-43355000	-2.596114233201516	0.8676155653127033	19.0	0.8943392111170507
chr3	160700000	160935000	chr3:160700000-160935000	2.547522267589045	0.0039889858382123	23.0	0.050373422543636956
chr3	17860000	18290000	chr3:17860000-18290000	-2.421135207608026	0.8318092508667984	43.0	0.8730895148943245
chr3	17860000	18990000	chr3:17860000-18990000	-0.7675227713889087	0.3478240039807756	113.0	0.7780347129539276
chr3	131515000	131780000	chr3:131515000-131780000	4.652952818088028	5.343366448529174e-05	27.0	0.0008519118882426253
chr3	194005000	194130000	chr3:194005000-194130000	-0.9449514035166764	0.3995749544417403	13.0	0.7780347129539276
chr3	47055000	47160000	chr3:47055000-47160000	-1.5794191784956582	0.5989257104323393	11.0	0.8092263393203508
chr3	126680000	127450000	chr3:126680000-127450000	-1.127186686043376	0.4554165329457088	77.0	0.7823721522697608
chr3	156675000	156815000	chr3:156675000-156815000	2.1296690442160195	0.0083477332061903	14.0	0.09860970395948446
chr3	136075000	136190000	chr3:136075000-136190000	-1.3690284140710396	0.5319888289178503	12.0	0.7967855607901818
chr3	136075000	136245000	chr3:136075000-136245000	-0.2642148941292763	0.2209250897684291	17.0	0.7780347129539276
chr3	136075000	136340000	chr3:136075000-136340000	0.0120583249549004	0.1659098438972197	27.0	0.7780347129539276
chr3	126270000	126395000	chr3:126270000-126395000	0.6821596969656918	0.0745842814370163	12.0	0.5840639610016964
chr3	160165000	160395000	chr3:160165000-160395000	-2.559568364327572	0.8605694170749427	23.0	0.8900047227238161
chr3	160030000	160395000	chr3:160030000-160395000	-2.3449307060311657	0.814606401061347	36.0	0.8635170048478217
chr3	158645000	158785000	chr3:158645000-158785000	-2.0118613843282565	0.7289854076983634	14.0	0.8335492521150974
chr3	143775000	143970000	chr3:143775000-143970000	0.0831555431639539	0.1534810802519618	20.0	0.7780347129539276
chr3	181705000	182225000	chr3:181705000-182225000	-3.206578434660266	0.9524206963091156	52.0	0.9561444071047545
chr3	153165000	153590000	chr3:153165000-153590000	-0.4403479085674106	0.261577479475916	43.0	0.7780347129539276
chr3	153040000	153590000	chr3:153040000-153590000	-0.8329388576993944	0.3665506314938248	55.0	0.7780347129539276
chr3	153040000	153765000	chr3:153040000-153765000	-1.0052009997634856	0.4177808522705764	72.0	0.7780347129539276
chr3	30605000	30750000	chr3:30605000-30750000	-0.9863613743809466	0.4120576696143664	15.0	0.7780347129539276
chr3	122100000	122255000	chr3:122100000-122255000	-1.4798907934335048	0.5673572301236868	15.0	0.8052884962839999
chr3	32785000	32940000	chr3:32785000-32940000	-1.8038079863043603	0.6683591043492874	16.0	0.8188515139560202
chr3	122565000	122675000	chr3:122565000-122675000	-2.599474541641893	0.8682516987301971	11.0	0.8945327229772747
chr3	33875000	33975000	chr3:33875000-33975000	-1.2502830552046416	0.4941787695654018	10.0	0.7905780342144725
chr3	142450000	142575000	chr3:142450000-142575000	-0.6702328592943363	0.3208263316745682	12.0	0.7780347129539276
chr3	124350000	124465000	chr3:124350000-124465000	-1.4444682473741943	0.5560670653511204	11.0	0.8029590011043021
chr3	124350000	124555000	chr3:124350000-124555000	-2.227572292893776	0.7862925520953932	20.0	0.8525304313916784
chr3	139115000	139325000	chr3:139115000-139325000	-2.023307749412392	0.7321819401656181	21.0	0.8342713021614626
chr3	138920000	139325000	chr3:138920000-139325000	-0.8102876394091639	0.3600166480507093	40.0	0.7780347129539276
chr3	125215000	125430000	chr3:125215000-125430000	13.656734289562593	0.0	22.0	0.0
chr3	124995000	125430000	chr3:124995000-125430000	-1.5525165673916663	0.5904228053316598	44.0	0.8089106018934564
chr3	138175000	138325000	chr3:138175000-138325000	-0.590998703867543	0.2996529805212019	15.0	0.7780347129539276
chr3	138060000	138325000	chr3:138060000-138325000	-0.1664212316722636	0.2002212079866895	26.0	0.7780347129539276
chr3	138060000	138410000	chr3:138060000-138410000	-0.6590203371049431	0.3177838235560497	35.0	0.7780347129539276
chr3	32945000	33090000	chr3:32945000-33090000	-1.6543859571801938	0.6224591045969057	15.0	0.8112721899157187
chr3	195110000	195255000	chr3:195110000-195255000	-1.4183397586237183	0.5477301119355422	14.0	0.8017845540803817
chr3	141645000	141735000	chr3:141645000-141735000				0.7780347129539276
chr3	136075000	136745000	chr3:136075000-136745000	1.0383378858900028	0.0460336342872635	67.0	0.4218837015832114
chr3	182275000	182685000	chr3:182275000-182685000	-1.3715395311487997	0.532790465518549	41.0	0.7969778800977037
chr3	181705000	182685000	chr3:181705000-182685000	-2.2830691509636503	0.7999500803837254	98.0	0.8577340202561322
chr3	142825000	143000000	chr3:142825000-143000000	-0.9484336723035448	0.4006190158398491	18.0	0.7780347129539276
chr3	159885000	160005000	chr3:159885000-160005000	-0.7405755062805535	0.3402401143418007	12.0	0.7780347129539276
chr3	159825000	160005000	chr3:159825000-160005000	-1.442504353354381	0.5554407794047415	18.0	0.8029590011043021
chr3	11155000	11340000	chr3:11155000-11340000	-2.1340490617232835	0.7622358281510647	19.0	0.843920807379123
chr3	160435000	160560000	chr3:160435000-160560000	-1.2824869100391938	0.5044068755110116	13.0	0.7924537387268319
chr3	11380000	11560000	chr3:11380000-11560000	-1.6585454633402168	0.6237564947708729	18.0	0.8114965270742158
chr3	11380000	11640000	chr3:11380000-11640000	6.170657712868968	1.304885973163472e-06	26.0	2.3433510556098867e-05
chr3	11380000	11830000	chr3:11380000-11830000	-0.9459141501032224	0.399863503467224	45.0	0.7780347129539276
chr3	186615000	186740000	chr3:186615000-186740000	-1.6930587125639671	0.6344837345479738	13.0	0.8135165915759497
chr3	186615000	186820000	chr3:186615000-186820000	-2.5659283924606218	0.8618121854157295	21.0	0.8909085425727232
chr3	150870000	151140000	chr3:150870000-151140000	0.1257840226044941	0.1463616288925568	27.0	0.7780347129539276
chr3	155025000	155320000	chr3:155025000-155320000	2.726646419248844	0.0028669692807012	30.0	0.03719943474498472
chr3	150545000	150700000	chr3:150545000-150700000	-1.636332862760264	0.6168167146156898	16.0	0.8112721899157187
chr3	160400000	160560000	chr3:160400000-160560000	-0.589884362295964	0.2993606748346832	16.0	0.7780347129539276
chr3	190325000	190420000	chr3:190325000-190420000	-1.2214554800572843	0.4850492445099755	10.0	0.7872752342128311
chr3	55485000	55600000	chr3:55485000-55600000	-1.4484677003572972	0.557342376170181	12.0	0.8038163250420156
chr3	55485000	55715000	chr3:55485000-55715000	-0.6190045919267514	0.3070503160573944	23.0	0.7780347129539276
chr3	69685000	69865000	chr3:69685000-69865000				0.7780347129539276
chr3	69685000	69950000	chr3:69685000-69950000	0.3574432141882031	0.1118881493664308	27.0	0.7374827024349611
chr3	185985000	186105000	chr3:185985000-186105000	0.9201341104950344	0.0542600008098539	12.0	0.47383614072375996
chr3	139390000	139625000	chr3:139390000-139625000	-0.6873798798008173	0.3255067797581933	23.0	0.7780347129539276
chr3	146220000	146325000	chr3:146220000-146325000	-1.1459231793946034	0.4612739445176715	10.0	0.783947662944181
chr3	146220000	146380000	chr3:146220000-146380000	-2.4300294391944037	0.8337544161916093	16.0	0.8737526589847052
chr3	146220000	146575000	chr3:146220000-146575000	-1.0606782494792215	0.4347800381556042	35.0	0.7780347129539276
chr3	146220000	146635000	chr3:146220000-146635000			41.0	0.7780347129539276
chr3	192570000	192805000	chr3:192570000-192805000	0.724722579043243	0.0705495747486216	23.0	0.5651381668656473
chr3	192520000	192805000	chr3:192520000-192805000	-0.8340798801865327	0.3668811246650286	28.0	0.7780347129539276
chr3	192455000	192805000	chr3:192455000-192805000	-1.3220186062729045	0.5169934289695066	35.0	0.7938712517429642
chr3	142580000	142810000	chr3:142580000-142810000	-1.8685339229308813	0.6876925487539238	23.0	0.8219393207566146
chr3	142580000	143000000	chr3:142580000-143000000	0.0752440019335235	0.1548296074575101	42.0	0.7780347129539276
chr3	27105000	27285000	chr3:27105000-27285000				0.7780347129539276
chr3	40325000	40520000	chr3:40325000-40520000	-0.909170993548202	0.3889030376222674	20.0	0.7780347129539276
chr3	40325000	40575000	chr3:40325000-40575000	-2.4375404308377	0.835386621112375	25.0	0.8746732364702179
chr3	99915000	100040000	chr3:99915000-100040000	-1.863747935204192	0.6862758531583921	13.0	0.8216206833522669
chr3	190215000	190315000	chr3:190215000-190315000	-1.7716857846897769	0.6586289997300627	10.0	0.8182002675923097
chr3	133440000	133570000	chr3:133440000-133570000	0.7468229611809349	0.0685257699499107	13.0	0.5556471850342898
chr3	182710000	183095000	chr3:182710000-183095000	-1.1362197027847134	0.4582380361281284	38.0	0.7827698292216722
chr3	112645000	112985000	chr3:112645000-112985000	-2.0722819237791485	0.7456716468107503	34.0	0.8384063957908262
chr3	112575000	112985000	chr3:112575000-112985000	-2.178524682787208	0.7738340824190266	41.0	0.8475920487306972
chr3	171050000	171160000	chr3:171050000-171160000	-1.6922584727130334	0.634235852843456	11.0	0.8135165915759497
chr3	197390000	197510000	chr3:197390000-197510000	0.1115425083136427	0.1487126969887849	12.0	0.7780347129539276
